Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
150412,1836,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,3.877035606486941,0.9851768603082768,3.0,0.05639293721081489,0.6562747097487128,GDSC2
150412,1836,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,2.4356204599823483,0.9862323691070736,3.0,0.01363603017990467,-0.6724941679352144,GDSC2
150412,1836,SF539,905984,LGG,nervous_system,glioma,3.439097235297208,0.9814896915717699,3.0,0.0266892719934211,0.2525611235611028,GDSC2
150412,1836,BHT-101,906696,THCA,thyroid,thyroid,2.288106867501005,0.9362389350269184,3.0,0.02377850710441839,-0.8084796064120362,GDSC2
150412,1836,AGS,906790,STAD,digestive_system,stomach,0.8627176793912567,0.8584651318479495,3.0,0.07341001644248568,-2.122474950737607,GDSC2
150412,1836,DB,906832,DLBC,blood,B_cell_lymphoma,2.60089200179263,0.9558231740112497,3.0,0.19506754869685383,-0.5201385598670704,GDSC2
150412,1836,HEC-1,907051,UCEC,urogenital_system,endometrium,4.639432422955385,0.9834090544155336,3.0,0.0917168982006454,1.3590903868457669,GDSC2
150412,1836,HLE,907057,LIHC,digestive_system,liver,2.8133509903946594,0.9556048608922573,3.0,0.09948896399417896,-0.32428319333843675,GDSC2
150412,1836,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,3.4238295227539552,0.9687299101974136,3.0,0.03266602961401564,0.23848657931193573,GDSC2
150412,1836,SW13,909744,ACC,kidney,adrenal_gland,1.8094046678210205,0.9263612505917219,3.0,0.04394275910723434,-1.2497713370810906,GDSC2
5-Fluorouracil,1073,PFSK-1,683667,MB,nervous_system,medulloblastoma,5.569870417528,0.9741149497860163,32.0,0.10191626829716252,0.6896783229180241,GDSC2
5-Fluorouracil,1073,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,4.31566816465343,0.9386655196945368,32.0,0.09963926702013005,-0.04128767979783192,GDSC2
5-Fluorouracil,1073,COLO-829,687448,SKCM,skin,melanoma,9.202779451073052,0.9839431113049856,32.0,0.05298013335595817,2.8069867461762352,GDSC2
5-Fluorouracil,1073,5637,687452,BLCA,urogenital_system,bladder,3.119386263252504,0.8428919493766003,32.0,0.08996245272143019,-0.7384969198419975,GDSC2
5-Fluorouracil,1073,C-33-A,687505,CESC,urogenital_system,cervix,3.5856479339492613,0.8862848716409623,32.0,0.07937685052707782,-0.466753324367121,GDSC2
5-Fluorouracil,1073,42-MG-BA,687561,GBM,nervous_system,glioma,3.463196337633463,0.8800930333413619,32.0,0.1388015044301107,-0.5381197676022429,GDSC2
5-Fluorouracil,1073,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,7.370699910656141,0.9719726178087869,32.0,0.08581665514664683,1.739226059854153,GDSC2
5-Fluorouracil,1073,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.529415524936325,0.9242064313007392,32.0,0.10389937620591803,0.0832871670252817,GDSC2
5-Fluorouracil,1073,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.724746881081208,0.9607224667685264,32.0,0.06069588545703784,0.19712891804992405,GDSC2
5-Fluorouracil,1073,NCI-H2052,688058,MESO,lung,mesothelioma,5.217386260611517,0.9402154195764376,32.0,0.06751973737855994,0.4842457982902139,GDSC2
5-Fluorouracil,1073,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,3.68528930036268,0.9094461529808515,32.0,0.08552833097936623,-0.4086809910210202,GDSC2
5-Fluorouracil,1073,NCI-H929,724825,MM,blood,myeloma,2.37080343936023,0.8121196423882504,32.0,0.12161312795413168,-1.1747810942868715,GDSC2
5-Fluorouracil,1073,HPAF-II,724869,PAAD,pancreas,pancreas,5.664612274495874,0.9460827906485586,32.0,0.08387232737752638,0.7448951560236574,GDSC2
5-Fluorouracil,1073,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,5.357448720415925,0.9506958101786691,32.0,0.07360153124933742,0.565876090485214,GDSC2
5-Fluorouracil,1073,HCC1954,749709,BRCA,breast,breast,5.369618960881372,0.9720938115940508,32.0,0.08714810569397306,0.5729690709074141,GDSC2
5-Fluorouracil,1073,BB30-HNC,753531,HNSC,aero_digestive_tract,head_and_neck,2.094325535408484,0.8214843076876778,20.0,0.2139370162254457,-1.335916148723006,GDSC2
5-Fluorouracil,1073,BB65-RCC,753533,KIRC,kidney,kidney,4.665003909623419,0.9584740373514911,20.0,0.04539466214996126,0.16230990784899535,GDSC2
5-Fluorouracil,1073,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.5152964749953,0.8474792489114725,32.0,0.10627555357446468,-1.0905686026920176,GDSC2
5-Fluorouracil,1073,OVCAR-3,905933,OV,urogenital_system,ovary,4.831188974143601,0.9486150688235239,32.0,0.06636786416574908,0.2591648066860676,GDSC2
5-Fluorouracil,1073,PC-3,905934,PRAD,urogenital_system,prostate,4.509663760034671,0.8973513352447414,32.0,0.08584139653603327,0.07177557182310859,GDSC2
5-Fluorouracil,1073,HCT-116,905936,COREAD,digestive_system,large_intestine,2.710654545214807,0.8302837856169704,32.0,0.10721819363736064,-0.9767112823440866,GDSC2
5-Fluorouracil,1073,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,5.180898861353263,0.9674406305111426,32.0,0.0809674948004327,0.46298044948050254,GDSC2
5-Fluorouracil,1073,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,3.513166503091335,0.9377746307479875,32.0,0.11665239144621305,-0.5089964806554417,GDSC2
5-Fluorouracil,1073,SF539,905984,LGG,nervous_system,glioma,2.3715809913149872,0.8042859392601813,32.0,0.13118796948116698,-1.1743279265119215,GDSC2
5-Fluorouracil,1073,BONNA-12,906695,,blood,hairy_cell_leukaemia,1.4247722925568904,0.739645440162953,20.0,0.07214590283333532,-1.7261408165634125,GDSC2
5-Fluorouracil,1073,BHT-101,906696,THCA,thyroid,thyroid,6.181155211556329,0.9790957709793155,32.0,0.08150511198061014,1.0459433522526196,GDSC2
5-Fluorouracil,1073,AGS,906790,STAD,digestive_system,stomach,3.65151044581362,0.8959529093631533,32.0,0.098261502664742,-0.42836776341315697,GDSC2
5-Fluorouracil,1073,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,1.631665404048683,0.7819012965099407,20.0,0.17077320389476028,-1.6055607184572371,GDSC2
5-Fluorouracil,1073,HEC-1,907051,UCEC,urogenital_system,endometrium,6.006607875901785,0.969866583402324,32.0,0.06921693080772826,0.9442148089210478,GDSC2
5-Fluorouracil,1073,HLE,907057,LIHC,digestive_system,liver,5.034574442212293,0.954018655162296,32.0,0.0896583217961871,0.3777006028576382,GDSC2
5-Fluorouracil,1073,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,1.108884652328241,0.6559238203182207,32.0,0.12822746623650655,-1.9102443972706404,GDSC2
5-Fluorouracil,1073,SW13,909744,ACC,kidney,adrenal_gland,5.220873442821805,0.9679617624958836,32.0,0.09588445234879855,0.4862781751537972,GDSC2
5-Fluorouracil,1073,NCI-H660,1330975,OTHER,urogenital_system,prostate,5.2365834555065724,0.9888347853606125,20.0,0.07726332552132703,0.4954341826067266,GDSC2
5-azacytidine,2156,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,2.165547163101392,0.8141073271619063,20.0,0.05284967067292818,-0.5927211210439257,GDSC2
5-azacytidine,2156,COLO-829,687448,SKCM,skin,melanoma,4.435077807735024,0.8853038581038194,20.0,0.0507834435897532,1.0405721824820893,GDSC2
5-azacytidine,2156,5637,687452,BLCA,urogenital_system,bladder,3.7834428549096057,0.9074741454373262,20.0,0.05573548089438767,0.5716157454717147,GDSC2
5-azacytidine,2156,C-33-A,687505,CESC,urogenital_system,cervix,1.6628597802793952,0.7518601327810882,20.0,0.04126344725845052,-0.9544857608259651,GDSC2
5-azacytidine,2156,42-MG-BA,687561,GBM,nervous_system,glioma,4.006806835277056,0.9310153702609404,20.0,0.01207143442400944,0.7323621510096598,GDSC2
5-azacytidine,2156,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,3.238567862199791,0.837074434911252,20.0,0.03504350348620941,0.17949031682592126,GDSC2
5-azacytidine,2156,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.287999250890683,0.9292990331360252,20.0,0.03510764653344574,0.9347254416354096,GDSC2
5-azacytidine,2156,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,4.237951702259435,0.9575000844474912,20.0,0.01520090358731348,0.8987081592820778,GDSC2
5-azacytidine,2156,NCI-H2052,688058,MESO,lung,mesothelioma,4.465016133541496,0.9257643014348477,20.0,0.02800179903287037,1.0621176360207367,GDSC2
5-azacytidine,2156,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,1.7673284827924207,0.776742792374566,20.0,0.07643790494107588,-0.8793036818150336,GDSC2
5-azacytidine,2156,NCI-H929,724825,MM,blood,myeloma,1.3338272412303136,0.7345324937728349,20.0,0.05717713273853803,-1.1912777353876394,GDSC2
5-azacytidine,2156,HPAF-II,724869,PAAD,pancreas,pancreas,4.8508785432647,0.9312448652277296,20.0,0.06353434970136354,1.3398078674232108,GDSC2
5-azacytidine,2156,TE-5,735784,ESCA,aero_digestive_tract,oesophagus,2.5080106184856548,0.8155637156384828,20.0,0.03967281450423614,-0.34626343618997624,GDSC2
5-azacytidine,2156,HCC1954,749709,BRCA,breast,breast,3.6579303989853456,0.9247052199186396,20.0,0.04565140312434769,0.481289292178421,GDSC2
5-azacytidine,2156,Ca9-22,753538,HNSC,aero_digestive_tract,head_and_neck,1.637277377410242,0.7501232723043649,20.0,0.05539701086867966,-0.9728964253363082,GDSC2
5-azacytidine,2156,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,3.0760593194175105,0.932556229367707,20.0,0.04369784427213107,0.06253921272002518,GDSC2
5-azacytidine,2156,LB996-RCC,753585,KIRC,kidney,kidney,1.3805011392222142,0.7028030848079918,20.0,0.04606021420717834,-1.1576883387342474,GDSC2
5-azacytidine,2156,OVCAR-3,905933,OV,urogenital_system,ovary,2.546235553574314,0.8370445945525559,20.0,0.09739330317543975,-0.3187544309004252,GDSC2
5-azacytidine,2156,PC-3,905934,PRAD,urogenital_system,prostate,2.908778063043823,0.8225794537422362,20.0,0.05209235362976048,-0.05784662850516259,GDSC2
5-azacytidine,2156,HCT-116,905936,COREAD,digestive_system,large_intestine,1.0706723476516384,0.6927811504199946,20.0,0.07102997732604097,-1.3806601200178916,GDSC2
5-azacytidine,2156,K-562,905940,LCML,blood,chronic_myeloid_leukaemia,1.6006618746900714,0.7549940057485206,20.0,0.09141731751925364,-0.9992471844853424,GDSC2
5-azacytidine,2156,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.9982910003501289,0.8340615876095095,20.0,0.06310575625178357,-0.7130889033609583,GDSC2
5-azacytidine,2156,SF539,905984,LGG,nervous_system,glioma,1.433657782915811,0.7397789546631373,20.0,0.03511293987225606,-1.119433561083212,GDSC2
5-azacytidine,2156,BHT-101,906696,THCA,thyroid,thyroid,1.6433897540218814,0.7492377896864127,20.0,0.07437355751460213,-0.968497584627977,GDSC2
5-azacytidine,2156,AGS,906790,STAD,digestive_system,stomach,2.6083807885577674,0.846239021673934,20.0,0.05850459344355366,-0.2740309122361027,GDSC2
5-azacytidine,2156,DB,906832,DLBC,blood,B_cell_lymphoma,0.7205532541711649,0.6495731714661842,20.0,0.09018095237444734,-1.6326272710984049,GDSC2
5-azacytidine,2156,Daoy,906833,MB,nervous_system,medulloblastoma,2.1387279417040657,0.8117656120960872,20.0,0.07462457868707403,-0.6120218759456537,GDSC2
5-azacytidine,2156,HEC-1,907051,UCEC,urogenital_system,endometrium,3.3834468151332606,0.8838809006045325,20.0,0.06334361213435429,0.2837540879310241,GDSC2
5-azacytidine,2156,HLE,907057,LIHC,digestive_system,liver,2.418617689588377,0.8245535757842746,20.0,0.01985769647363911,-0.41059606483093936,GDSC2
5-azacytidine,2156,JVM-2,907269,CLL,blood,lymphoid_neoplasm_other,1.9671095721780056,0.7795735399053022,20.0,0.07871237055636068,-0.7355289695254439,GDSC2
5-azacytidine,2156,NCCIT,908441,,urogenital_system,testis,3.475069319616717,0.9097091035427373,20.0,0.0631512352756675,0.3496912557674465,GDSC2
5-azacytidine,2156,SW13,909744,ACC,kidney,adrenal_gland,1.965701795404449,0.7930241057169318,20.0,0.05358390548327316,-0.7365420919446306,GDSC2
50869,1826,PFSK-1,683667,MB,nervous_system,medulloblastoma,3.0787518618284206,0.9696272244662416,3.0,0.0717882365213336,0.360129648855803,GDSC2
50869,1826,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,0.9969321555400397,0.8768279327233358,3.0,0.05734209555434935,-1.1954826481411476,GDSC2
50869,1826,COLO-829,687448,SKCM,skin,melanoma,4.176286050060964,0.9423558887944368,3.0,0.0672549196542736,1.1802475843484377,GDSC2
50869,1826,5637,687452,BLCA,urogenital_system,bladder,1.5982647479369818,0.8914651691033989,3.0,0.13145617137539617,-0.7461448056314764,GDSC2
50869,1826,C-33-A,687505,CESC,urogenital_system,cervix,2.2212512902802386,0.9341174779012004,3.0,0.06087483446061194,-0.2806263348410313,GDSC2
50869,1826,42-MG-BA,687561,GBM,nervous_system,glioma,2.868968174496919,0.9587292445446094,3.0,0.08499976265300856,0.20337155749155425,GDSC2
50869,1826,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,3.637650463101173,0.9412368458488463,3.0,0.06932525011425884,0.7777592515961727,GDSC2
50869,1826,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.1998847346987032,0.7835161162692152,3.0,0.12008313773203828,-1.7910658129105237,GDSC2
50869,1826,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,3.845078047105328,0.988384990449424,3.0,0.02851563632611743,0.9327567758479351,GDSC2
50869,1826,NCI-H2052,688058,MESO,lung,mesothelioma,3.229367653028236,0.9485630947097293,3.0,0.02743086009782534,0.4726753108094424,GDSC2
50869,1826,SK-N-DZ,688086,NB,nervous_system,neuroblastoma,1.2872248764019116,0.901350021919114,3.0,0.04425061156970784,-0.9785652441328312,GDSC2
50869,1826,NCI-H929,724825,MM,blood,myeloma,1.205347642687385,0.9065125958401692,3.0,0.07904902516545285,-1.0397469263052486,GDSC2
50869,1826,HPAF-II,724869,PAAD,pancreas,pancreas,3.851804540092864,0.9572481320431737,3.0,0.02587499209243125,0.9377830589479887,GDSC2
